"symptom_ID";"symptom";"code_ID";"category"
1381;"Polysomnograpy demonstrates episodes of decreased respiration associated with elevated CO2 levels. (Note: In the absence of objective measurement of CO2, persistent low levels of hemoglobin oxygen saturation unassociated with apneic/hypopneic events may indicate hypoventilation.)";1374;"sleep"
1381;"Polysomnograpy demonstrates episodes of decreased respiration associated with elevated CO2 levels. (Note: In the absence of objective measurement of CO2, persistent low levels of hemoglobin oxygen saturation unassociated with apneic/hypopneic events may indicate hypoventilation.)";1376;"sleep"
1393;"Recurrent periods of an irrepressible need to sleep, lapsing into sleep, or napping occurring within the same day. These must have been occurring at least three times per week over the past 3 months.";1382;"sleep"
1393;"Recurrent periods of an irrepressible need to sleep, lapsing into sleep, or napping occurring within the same day. These must have been occurring at least three times per week over the past 3 months.";1384;"sleep"
1393;"Recurrent periods of an irrepressible need to sleep, lapsing into sleep, or napping occurring within the same day. These must have been occurring at least three times per week over the past 3 months.";1386;"sleep"
1394;"The presence of at least one of the following:";1382;"NULL"
1394;"The presence of at least one of the following:";1384;"NULL"
1394;"The presence of at least one of the following:";1386;"NULL"
1398;"Repeated episodes of arousal during sleep associated with vocalization and/or complex motor behaviors.";1395;"sleep"
1400;"The behaviors cause clinically significant distress or impairment in social, occupational, or other important areas of functioning (which may include injury to self or the bed partner).";1395;"NULL"
1405;"Either of the following:";1395;"NULL"
1408;"This category applies to presentations in which symptoms characteristic of a sleep-wake disorder that cause clinically significant distress or impairment in social, occupational, or other important areas of functioning predominate but do not meet the full criteria for any of the disorders in the sleep-wake disorders diagnostic class and do not qualify for a diagnosis of other specified insomnia disorder or other specified hypersomnolence disorder. The other specified sleep-wake disorder category is used in situations in which the clinician chooses to communicate the specific reason that the presentation does not meet the criteria for any specific sleep-wake disorder. This is done by recording other specified sleep-wake disorder followed by the specific reason (e.g., repeated arousals during rapid eye movement sleep without polysomnography or history of Parkinsons disease or other synucleinopathy).";1406;"NULL"
1415;"This category applies to presentations in which symptoms characteristic of a sleep-wake disorder that cause clinically significant distress or impairment in social, occupational, or other important areas of functioning predominate but do not meet the full criteria for any of the disorders in the sleep-wake disorders diagnostic class and do not qualify for a diagnosis of unspecified insomnia disorder or unspecified hypersomnolence disorder. The unspecified sleep-wake disorder category is used in situations in which the clinician chooses not to specify the reason that the criteria are not met for a specific sleep-wake disorder, and includes presentations in which there is insufficient information to make a more specific diagnosis.";1409;"NULL"
1418;"Persistently or recurrently deficient (or absent) sexual/erotic thoughts or fantasies and desire for sexual activity. The judgment of deficiency is made by the clinician, taking into account factors that affect sexual functioning, such as age and general and sociocultural contexts of the individual's life.";1413;"feeling"
1427;"At least one of the three following symptoms must be experienced on almost all or all (approximately 75%100%) occasions of sexual activity (in identified situational contexts or, if generalized, in all contexts):";1419;"NULL"
1435;"Lack of, or significantly reduced, sexual interest/arousal, as manifested by at least three of the following:";1428;"feeling"
1444;"Presence of either of the following symptoms and experienced on almost all or all (approximately 75%100%) occasions of sexual activity (in identified situational contexts or, if generalized, in all contexts):";1440;"NULL"
1449;"Either of the following symptoms must be experienced on almost all or all occasions (approximately 75%100%) of partnered sexual activity (in identified situational contexts or, if generalized, in all contexts), and without the individual desiring delay:";1445;"NULL"
